,game_id,season,neutral_site,scheduled_date,gametime,tournament,tournament_type,tournament_round,tournament_game_no,player_id,last_name,first_name,full_name,abbr_name,status,jersey_number,height,weight,birth_place,birthplace_city,birthplace_state,birthplace_country,class,team_name,team_market,team_id,team_alias,conf_name,conf_alias,division_name,division_alias,league_name,home_team,active,played,starter,minutes,minutes_int64,position,primary_position,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,tech_fouls,flagrant_fouls,points,sp_created
1219,0d78a154-08d9-4da6-bb7b-57447a3ebf4c,2017,False,2017-12-01,2017-12-01 00:00:00+00:00,,,,,9cb30294-66f0-43fe-b6b2-d59096df327f,Rivera,Justin,Justin Rivera,,,32.0,,,,,,,,,,c8fb9f78-2dfa-4545-b621-88457a4cbd03,,,,,,,False,True,True,False,34:00,34.0,F,NA,4.0,10.0,40.0,0.0,2.0,0.0,4.0,8.0,50.0,,1.0,1.0,100.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,,,9.0,2018-02-20 13:03:23+00:00
1220,0ca1828f-a72c-48b6-98b0-69f51ddd5fdd,2017,False,2017-11-30,2017-11-30 00:00:00+00:00,,,,,bbe4f419-d64e-489a-81a0-598a263d4981,Watkins,Tamal,Tamal Watkins,,,2.0,,,,,,,,,,e10bfa81-450c-43a3-8748-451d931f4990,,,,,,,False,True,True,False,17:00,17.0,G,NA,1.0,6.0,16.7,0.0,1.0,0.0,1.0,5.0,20.0,,7.0,7.0,100.0,1.0,1.0,2.0,1.0,7.0,4.0,0.0,0.14,1.0,0.0,,9.0,2018-02-20 13:03:23+00:00
1221,3366bf7e-71cc-4098-a2cf-8d479cd8a696,2017,False,2017-11-14,2017-11-14 00:00:00+00:00,,,,,ad93e4c7-d05d-4761-9dce-5e0ad709b408,Derr,Will,Will Derr,,,14.0,,,,,,,,,,b2fe8610-3a39-449d-a9b3-3ffe7f1a7b2e,,,,,,,False,True,True,True,24:00,24.0,F,NA,3.0,5.0,60.0,0.0,0.0,0.0,3.0,5.0,60.0,,3.0,4.0,75.0,1.0,4.0,5.0,3.0,2.0,0.0,0.0,1.5,4.0,0.0,,9.0,2018-02-20 13:03:23+00:00
1222,8f5471ba-dfeb-4e76-b3d0-3891b954fb7b,2017,False,2017-11-11,2017-11-11 00:30:00+00:00,,,,,40dccbbf-c455-4deb-8140-2749889bdd4f,Howard,Andrew,Andrew Howard,,,12.0,,,,,,,,,,a118319b-403e-4253-8a4e-d9b0287e19d5,,,,,,,False,True,True,True,23:00,23.0,F,NA,3.0,5.0,60.0,0.0,0.0,0.0,3.0,5.0,60.0,,3.0,5.0,60.0,4.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,,9.0,2018-02-20 13:03:27+00:00
1223,b3b15b00-c5a6-4239-9c99-713ebe01b8c7,2017,False,2018-01-24,2018-01-24 01:00:00+00:00,,,,,59ff4c19-700d-4c02-9789-0c0d950bb87d,Gosey,Jordan,Jordan Gosey,,,40.0,,,,,,,,,,61b1208b-044c-45b5-852e-0b8c737c23f4,,,,,,,False,True,True,True,17:00,17.0,F,NA,3.0,5.0,60.0,0.0,0.0,0.0,3.0,5.0,60.0,,3.0,7.0,42.9,3.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,9.0,2018-02-20 13:03:21+00:00
1224,c191c524-80b6-4485-bbb5-00c32b02ff7a,2017,False,2017-11-14,2017-11-14 01:30:00+00:00,,,,,0003016d-7fb7-4053-9e94-62a328eef5ed,Johnson,Nick,Nick Johnson,,,12.0,,,,,,,,,,f4a5709a-5553-4fe0-bcc5-297865fa9620,,,,,,,False,True,True,True,28:00,28.0,G,NA,4.0,9.0,44.4,0.0,2.0,0.0,4.0,7.0,57.1,,1.0,2.0,50.0,4.0,10.0,14.0,1.0,4.0,1.0,3.0,0.25,5.0,0.0,,9.0,2018-02-20 13:03:24+00:00
1225,77037c06-bc2d-4207-b8e5-5f434adaf3cd,2017,False,2017-11-11,2017-11-11 02:00:00+00:00,,,,,ad3d3083-3537-4de6-a00f-f5b69201d099,Bishop,Ben,Ben Bishop,,,35.0,,,,,,,,,,ae44bb22-e830-4e49-a5b4-525505807672,,,,,,,False,True,True,True,25:00,25.0,C,NA,2.0,4.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,,5.0,9.0,55.6,1.0,9.0,10.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,,9.0,2018-02-20 13:03:22+00:00
1226,b2bb32e8-fee2-422b-b201-95f3f868b186,2017,False,2017-11-19,2017-11-19 19:00:00+00:00,,,,,64262623-f30f-4a27-b28e-77bae5d07b45,Carroll,Kieran,Kieran Carroll,,,44.0,,,,,,,,,,2c5ad601-e4ac-4cb7-810c-c8980cbceda7,,,,,,,False,True,True,True,30:00,30.0,F,NA,5.0,11.0,45.5,0.0,1.0,0.0,5.0,10.0,50.0,,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,10.0,2018-02-20 13:03:23+00:00
1227,64c5fb04-ce9c-4254-bdfd-92d5455d6172,2017,False,2017-11-23,2017-11-23 00:00:00+00:00,,,,,18ba6446-a244-4ffd-aa16-7c4a21c8fbf8,Orange,Chrishawn,Chrishawn Orange,,,20.0,,,,,,,,,,6ad614b0-778e-4cb6-a14d-4d13a9bcd743,,,,,,,False,True,True,True,36:00,36.0,G,NA,2.0,10.0,20.0,0.0,4.0,0.0,2.0,6.0,33.3,,6.0,7.0,85.7,1.0,3.0,4.0,3.0,4.0,2.0,2.0,0.75,2.0,0.0,,10.0,2018-02-20 13:03:24+00:00
1228,94bffe97-fe76-441e-96eb-bd17f3c4d015,2017,False,2017-12-16,2017-12-16 21:00:00+00:00,,,,,2e4f2dba-4db8-4652-8599-48bdea3f7cf3,McGovern,Brendan,Brendan McGovern,,,10.0,,,,,,,,,,75006183-572a-4708-a3f7-ccfe798f6e88,,,,,,,False,True,True,False,17:00,17.0,G,NA,3.0,6.0,50.0,0.0,3.0,0.0,3.0,3.0,100.0,,4.0,4.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,,10.0,2018-02-20 13:03:27+00:00
1229,94bffe97-fe76-441e-96eb-bd17f3c4d015,2017,False,2017-12-16,2017-12-16 21:00:00+00:00,,,,,ae38e495-945c-4980-b34c-8bb2cf529f24,MacDonald,Patrick,Patrick MacDonald,,,34.0,,,,,,,,,,75006183-572a-4708-a3f7-ccfe798f6e88,,,,,,,False,True,True,True,20:00,20.0,C,NA,4.0,5.0,80.0,0.0,0.0,0.0,4.0,5.0,80.0,,2.0,2.0,100.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,10.0,2018-02-20 13:03:27+00:00
1230,b6edfe3b-e52c-4bb8-9dea-ba4c5e8adfae,2017,False,2017-11-21,2017-11-21 01:00:00+00:00,,,,,44474458-c9b4-448c-a4f8-20872f9f0185,Cheskie,Drew,Drew Cheskie,,,42.0,,,,,,,,,,78e58b8a-dff7-48fa-bc6d-18f9b91c3345,,,,,,,False,True,True,True,21:00,21.0,F,NA,5.0,9.0,55.6,0.0,0.0,0.0,5.0,9.0,55.6,,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,10.0,2018-02-20 13:03:23+00:00
1231,5028d2ac-36d4-4dff-86fd-4733e749815c,2017,False,2017-12-30,2017-12-30 20:00:00+00:00,,,,,78635f3b-7654-4ae5-a6d9-2c37268ee50f,Sampson,Leighton,Leighton Sampson,,,23.0,,,,,,,,,,d5b15075-9e7b-4bec-abf3-467760294886,,,,,,,False,True,True,True,28:00,28.0,F,NA,5.0,11.0,45.5,0.0,0.0,0.0,5.0,11.0,45.5,,0.0,0.0,0.0,1.0,4.0,5.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,,10.0,2018-02-20 13:03:23+00:00
1232,16194865-b262-4eb1-9ca6-356885bbf648,2017,False,2017-12-17,2017-12-17 01:00:00+00:00,,,,,69b58980-0958-497f-a27e-4794a648acaf,Hood,Thomas,Thomas Hood,,,12.0,,,,,,,,,,0dd44ba7-caf4-4b4f-8b65-120f51fd05d7,,,,,,,False,True,True,True,21:00,21.0,G,NA,5.0,16.0,31.3,0.0,5.0,0.0,5.0,11.0,45.5,,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,,10.0,2018-02-20 13:03:21+00:00
1233,5aff9963-c223-4362-8a92-108dffeca2c9,2017,False,2017-11-11,2017-11-11 01:30:00+00:00,,,,,f6d0778c-0bb8-4692-8fa9-728ccebb1dfb,Evans,Kwon,Kwon Evans,,,0.0,,,,,,,,,,bdf7405d-66c0-4b2d-9764-d7152c264eaa,,,,,,,False,True,True,True,29:00,29.0,F,NA,4.0,7.0,57.1,0.0,0.0,0.0,4.0,7.0,57.1,,3.0,6.0,50.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,,11.0,2018-02-20 13:03:22+00:00
1234,3527cce8-ca17-49a4-8893-b69d21e6f2f6,2017,False,2017-11-29,2017-11-29 00:00:00+00:00,,,,,0f010a09-5617-45aa-902f-cfd35f167498,Brown,Frederick,Frederick Brown,,,35.0,,,,,,,,,,d34739b2-c731-49d1-a4ab-8fe3dd1cc5de,,,,,,,False,True,True,True,20:00,20.0,C,C,5.0,11.0,45.5,0.0,0.0,0.0,5.0,11.0,45.5,,1.0,1.0,100.0,3.0,4.0,7.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,,11.0,2018-02-20 13:03:23+00:00
1235,64667cdd-9379-4ecc-877a-3fb4d76fbff2,2017,False,2017-12-19,2017-12-19 01:00:00+00:00,,,,,f0ad2d99-6ab9-49da-9654-bddef4cc3c33,Blumhorst,Trae,Trae Blumhorst,,,0.0,,,,,,,,,,3572adb4-ffa8-4eb7-a74d-c154831ab1ef,,,,,,,False,True,True,True,30:00,30.0,F,NA,3.0,6.0,50.0,0.0,0.0,0.0,3.0,6.0,50.0,,5.0,5.0,100.0,1.0,2.0,3.0,4.0,3.0,0.0,2.0,1.33,2.0,0.0,,11.0,2018-02-20 13:03:27+00:00
1236,5028d2ac-36d4-4dff-86fd-4733e749815c,2017,False,2017-12-30,2017-12-30 20:00:00+00:00,,,,,2af5de79-38e0-44c5-a702-41c91f9ff53b,Purintun,Jon,Jon Purintun,,,5.0,,,,,,,,,,d5b15075-9e7b-4bec-abf3-467760294886,,,,,,,False,True,True,True,28:00,28.0,G,NA,6.0,12.0,50.0,0.0,1.0,0.0,6.0,11.0,54.5,,0.0,1.0,0.0,1.0,2.0,3.0,3.0,5.0,2.0,0.0,0.6,5.0,0.0,,12.0,2018-02-20 13:03:23+00:00
1237,56f0214e-4d74-49fd-acf4-c829cee47c55,2017,False,2017-12-20,2017-12-20 01:00:00+00:00,,,,,7ab43e3c-d9ac-4bd8-98a2-c6bf6a7cc56b,Wilson,Cristen,Cristen Wilson,,,10.0,,,,,,,,,,8a09a35c-fe21-46e7-aee2-a1f2f6b27fcb,,,,,,,False,True,True,True,26:00,26.0,F,NA,5.0,10.0,50.0,0.0,0.0,0.0,5.0,10.0,50.0,,2.0,5.0,40.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,12.0,2018-02-20 13:03:23+00:00
1238,6314105c-8456-4b35-bfbf-1ec04749ff09,2017,False,2017-12-09,2017-12-09 21:00:00+00:00,,,,,405d53ea-6712-4628-80e5-075e9b881b07,Hall,Tate,Tate Hall,,,24.0,,,,,,,,,,e8ca4d5e-b370-4cda-be1b-c8970089449e,,,,,,,False,True,True,True,25:00,25.0,G,NA,3.0,4.0,75.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,6.0,6.0,100.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,12.0,2018-02-20 13:03:24+00:00
1239,0a9583a4-7940-47a0-8ebc-9a3029fe19b8,2017,False,2017-11-16,2017-11-16 01:00:00+00:00,,,,,30ab1e02-3050-4650-80e5-50c92129b709,Sabus,Jaran,Jaran Sabus,,,14.0,,,,,,,,,,c0e75776-d62a-4bd9-87ef-7632a8067e62,,,,,,,False,True,True,True,28:00,28.0,G,NA,5.0,11.0,45.5,0.0,1.0,0.0,5.0,10.0,50.0,,2.0,2.0,100.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,0.5,1.0,0.0,,12.0,2018-02-20 13:03:24+00:00
1240,f1442810-1c92-4880-b0b1-488fec741576,2017,False,2017-12-01,2017-12-01 00:00:00+00:00,,,,,18b82cae-413e-46ee-9c23-62725e0082a8,Edwards,Saveyon,Saveyon Edwards,,,3.0,,,,,,,,,,48013c08-55fd-4a47-9281-62d284277df4,,,,,,,False,True,True,True,24:00,24.0,G,NA,6.0,14.0,42.9,0.0,3.0,0.0,6.0,11.0,54.5,,0.0,1.0,0.0,1.0,2.0,3.0,3.0,5.0,2.0,1.0,0.6,5.0,0.0,,12.0,2018-02-20 13:03:27+00:00
1241,fc408f41-8417-4f82-bc33-50e705b711a3,2017,False,2017-12-10,2017-12-10 19:00:00+00:00,,,,,c211c6e5-a062-47f8-abd8-6805587d73e1,Gray,Jesse,Jesse Gray,,,2.0,,,,,,,,,,1f52d449-52b2-4eae-a714-c36095c547c0,,,,,,,False,True,True,True,29:00,29.0,F,NA,4.0,8.0,50.0,0.0,3.0,0.0,4.0,5.0,80.0,,4.0,4.0,100.0,2.0,3.0,5.0,1.0,3.0,0.0,1.0,0.33,5.0,0.0,,12.0,2018-02-20 13:03:23+00:00
1242,7a1b46eb-3cc3-48e3-acaf-e669c6a9d0be,2017,False,2017-11-25,2017-11-25 21:00:00+00:00,,,,,6af0309c-eb93-4a07-b01e-32c2ed92cfa8,Vujovic,Nikola,Nikola Vujovic,,,23.0,,,,,,,,,,dc99b5c2-680a-4cdf-8ce3-ec0b17e22f38,,,,,,,False,True,True,True,26:00,26.0,F,NA,2.0,6.0,33.3,0.0,0.0,0.0,2.0,6.0,33.3,,8.0,10.0,80.0,7.0,4.0,11.0,1.0,3.0,0.0,0.0,0.33,4.0,0.0,,12.0,2018-02-20 13:03:22+00:00
1243,a4e3ae85-91e5-4827-bcd7-224dfc5ae75f,2017,False,2017-12-02,2017-12-02 21:00:00+00:00,,,,,8c683fc9-62e9-4e13-af62-a904942443f7,Deatherage,Aaron,Aaron Deatherage,,,20.0,,,,,,,,,,46088d45-37c4-419e-ba51-87b6e083a736,,,,,,,False,True,True,True,27:00,27.0,F,NA,6.0,14.0,42.9,0.0,3.0,0.0,6.0,11.0,54.5,,0.0,1.0,0.0,3.0,2.0,5.0,2.0,4.0,2.0,0.0,0.5,2.0,0.0,,12.0,2018-02-20 13:03:23+00:00
1244,14ab9c26-b586-4f68-8989-f433bb3a3e7f,2017,False,2017-11-22,2017-11-22 00:00:00+00:00,,,,,588893bc-ff76-4729-9e5b-07341af803d7,Dombrowski,JP,JP Dombrowski,,,23.0,,,,,,,,,,0496c4c9-37a7-48db-ae81-c42eeb2de5fc,,,,,,,False,True,True,False,22:00,22.0,C,NA,5.0,11.0,45.5,0.0,0.0,0.0,5.0,11.0,45.5,,2.0,2.0,100.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,,12.0,2018-02-20 13:03:24+00:00
1245,f4eba6ed-6136-4376-9427-aeea881048a1,2017,False,2017-11-28,2017-11-28 00:00:00+00:00,,,,,3b6b1d73-71ee-45d3-bcdd-701ba68a58ad,Popovic,Drago,Drago Popovic,,,21.0,,,,,,,,,,ab572b3c-6857-4a5b-944d-ffa82c1cc021,,,,,,,False,True,True,True,21:00,21.0,C,NA,4.0,7.0,57.1,0.0,1.0,0.0,4.0,6.0,66.7,,5.0,6.0,83.3,7.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,,13.0,2018-02-20 13:03:22+00:00
1246,3c4e146a-44ac-44bc-a8a0-6b0bf44b9078,2017,False,2018-01-03,2018-01-03 00:00:00+00:00,,,,,18b82cae-413e-46ee-9c23-62725e0082a8,Edwards,Saveyon,Saveyon Edwards,,,3.0,,,,,,,,,,48013c08-55fd-4a47-9281-62d284277df4,,,,,,,False,True,True,True,36:00,36.0,G,NA,6.0,18.0,33.3,0.0,4.0,0.0,6.0,14.0,42.9,,1.0,2.0,50.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,,13.0,2018-02-20 13:03:23+00:00
1247,7cda8dca-e87b-4b4e-9eed-68cfba948957,2017,False,2017-11-26,2017-11-26 21:30:00+00:00,,,,,b79c4a79-6775-4a5a-89b9-3e3ca1a4f5c3,Krocker,Taylor,Taylor Krocker,,,42.0,,,,,,,,,,3572adb4-ffa8-4eb7-a74d-c154831ab1ef,,,,,,,False,True,True,True,27:00,27.0,F,NA,6.0,12.0,50.0,0.0,2.0,0.0,6.0,10.0,60.0,,1.0,3.0,33.3,0.0,7.0,7.0,1.0,3.0,0.0,0.0,0.33,3.0,0.0,,13.0,2018-02-20 13:03:26+00:00
1248,16194865-b262-4eb1-9ca6-356885bbf648,2017,False,2017-12-17,2017-12-17 01:00:00+00:00,,,,,f8f40255-9f42-46b3-b13b-8c0d06b47221,Larkin,Tyler,Tyler Larkin,,,11.0,,,,,,,,,,0dd44ba7-caf4-4b4f-8b65-120f51fd05d7,,,,,,,False,True,True,True,22:00,22.0,G,NA,4.0,15.0,26.7,0.0,2.0,0.0,4.0,13.0,30.8,,5.0,6.0,83.3,2.0,3.0,5.0,1.0,3.0,1.0,0.0,0.33,2.0,0.0,,13.0,2018-02-20 13:03:21+00:00
1249,8f5471ba-dfeb-4e76-b3d0-3891b954fb7b,2017,False,2017-11-11,2017-11-11 00:30:00+00:00,,,,,7f49a3bc-6290-4bb3-87bf-3f07ab3f71db,Robinson,Jahmouri,Jahmouri Robinson,,,1.0,,,,,,,,,,a118319b-403e-4253-8a4e-d9b0287e19d5,,,,,,,False,True,True,True,24:00,24.0,G,NA,7.0,9.0,77.8,0.0,1.0,0.0,7.0,8.0,87.5,,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.67,0.0,0.0,,14.0,2018-02-20 13:03:27+00:00
1250,d613a22d-91aa-451a-8148-fcff2a5970cc,2017,False,2017-11-10,2017-11-10 15:30:00+00:00,,,,,d5b1a945-d7ac-42c4-b5fe-7f2a9fb0e357,Medendorp,Zach,Zach Medendorp,,,5.0,,,,,,,,,,e43fdcb1-c679-4fc8-9b66-c6171603a1c7,,,,,,,False,True,True,True,25:00,25.0,F,NA,5.0,11.0,45.5,0.0,1.0,0.0,5.0,10.0,50.0,,4.0,5.0,80.0,3.0,8.0,11.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,,14.0,2018-02-20 13:03:26+00:00
1251,e8027da3-4b85-495a-aacd-65b6645892f2,2017,False,2017-11-22,2017-11-22 00:00:00+00:00,,,,,b72e8a76-06ef-42a4-8155-f9a7cd550948,Myers,Dalton,Dalton Myers,,,34.0,,,,,,,,,,6560815b-8df7-4198-af3b-46c2e8e92560,,,,,,,False,True,True,True,32:00,32.0,F,NA,4.0,9.0,44.4,0.0,1.0,0.0,4.0,8.0,50.0,,6.0,6.0,100.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,3.0,,,14.0,2018-02-20 13:03:23+00:00
1252,fc408f41-8417-4f82-bc33-50e705b711a3,2017,False,2017-12-10,2017-12-10 19:00:00+00:00,,,,,150633c1-a863-4d3f-94a2-6c78e25f1e86,Thompson,Travonne,Travonne Thompson,,,33.0,,,,,,,,,,1f52d449-52b2-4eae-a714-c36095c547c0,,,,,,,False,True,True,True,35:00,35.0,F,NA,6.0,14.0,42.9,0.0,0.0,0.0,6.0,14.0,42.9,,2.0,2.0,100.0,2.0,14.0,16.0,2.0,9.0,2.0,0.0,0.22,4.0,0.0,,14.0,2018-02-20 13:03:23+00:00
1253,aab7831f-158b-4330-8db2-4f1f86a99dc5,2017,False,2017-12-30,2017-12-30 00:00:00+00:00,,,,,ca3309e6-c57f-439d-b812-4aedea57af11,Bolte,Tommy,Tommy Bolte,,,10.0,,,,,,,,,,677251bc-f313-4986-b0e4-2a740e4b1b14,,,,,,,False,True,True,True,33:00,33.0,G,NA,4.0,13.0,30.8,0.0,1.0,0.0,4.0,12.0,33.3,,7.0,10.0,70.0,1.0,6.0,7.0,2.0,3.0,0.0,0.0,0.67,1.0,0.0,,15.0,2018-02-20 13:03:22+00:00
1254,c4d7c15b-4b22-4e01-9098-a4b427c423f9,2017,False,2017-12-23,2017-12-23 01:00:00+00:00,,,,,2b7c7670-8e97-47a0-aee2-55fef2ae8548,Smith,Cullen,Cullen Smith,,,15.0,,,,,,,,,,e83b24a0-ebe8-4f37-92ce-6c5944b18085,,,,,,,False,True,True,True,30:00,30.0,F,NA,6.0,8.0,75.0,0.0,0.0,0.0,6.0,8.0,75.0,,4.0,5.0,80.0,1.0,8.0,9.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,,16.0,2018-02-20 13:03:24+00:00
1255,0d78a154-08d9-4da6-bb7b-57447a3ebf4c,2017,False,2017-12-01,2017-12-01 00:00:00+00:00,,,,,b61b2792-85fd-478e-9f1c-d9a86d85ae89,Gray,Jaylin,Jaylin Gray,,,4.0,,,,,,,,,,c8fb9f78-2dfa-4545-b621-88457a4cbd03,,,,,,,False,True,True,False,21:00,21.0,G,NA,3.0,5.0,60.0,0.0,1.0,0.0,3.0,4.0,75.0,,10.0,13.0,76.9,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,4.0,,,16.0,2018-02-20 13:03:23+00:00
1256,620d5881-3194-4624-9b0d-13b261d5131f,2017,False,2017-12-17,2017-12-17 19:00:00+00:00,,,,,e686a652-002a-4fc9-a0ca-72f104cc0e6c,Anderson,Jon,Jon Anderson,,,40.0,,,,,,,,,,c1ae5e41-ec5f-454e-ab73-ad6b6ddb7835,,,,,,,False,True,True,True,23:00,23.0,F,NA,7.0,11.0,63.6,0.0,0.0,0.0,7.0,11.0,63.6,,2.0,4.0,50.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,16.0,2018-02-20 13:03:27+00:00
1257,998aa225-6303-488e-bd48-a4b07e1436c0,2017,False,2017-12-16,2017-12-16 03:00:00+00:00,,,,,a87402b0-094e-4a97-89a4-552e52cf753b,Provenzano,Michael,Michael Provenzano,,,20.0,,,,,,,,,,bbee8201-c65b-4a75-abff-a689b4701df4,,,,,,,False,True,True,True,34:00,34.0,G,NA,6.0,10.0,60.0,0.0,1.0,0.0,6.0,9.0,66.7,,4.0,4.0,100.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,1.5,2.0,,,16.0,2018-02-20 13:03:26+00:00
1258,94bffe97-fe76-441e-96eb-bd17f3c4d015,2017,False,2017-12-16,2017-12-16 21:00:00+00:00,,,,,c78aa48c-616b-4cf6-941e-a8761b37ec52,Hayes,Isaiah,Isaiah Hayes,,,5.0,,,,,,,,,,75006183-572a-4708-a3f7-ccfe798f6e88,,,,,,,False,True,True,True,37:00,37.0,F,NA,5.0,11.0,45.5,0.0,2.0,0.0,5.0,9.0,55.6,,7.0,11.0,63.6,1.0,11.0,12.0,2.0,3.0,0.0,5.0,0.67,3.0,0.0,,17.0,2018-02-20 13:03:27+00:00
1259,a52fc233-4f73-4584-99e7-703fa1169219,2017,False,2017-12-30,2017-12-30 21:00:00+00:00,,,,,71f9bbe2-0c75-451d-b137-c448b385ff07,Cuffee,Henry,Henry Cuffee,,,32.0,,,,,,,,,,07f784b7-e60c-4623-9674-af90359321f9,,,,,,,False,True,True,True,25:00,25.0,F,NA,7.0,12.0,58.3,0.0,1.0,0.0,7.0,11.0,63.6,,3.0,4.0,75.0,4.0,3.0,7.0,0.0,5.0,0.0,1.0,0.0,4.0,,,17.0,2018-02-20 13:03:24+00:00
1260,10f6f12d-f53a-4c05-a79d-cbedf38f1a1c,2017,False,2017-11-25,2017-11-25 01:00:00+00:00,,,,,5fd9f281-6452-4cc8-94b5-516d2310e6bc,Washington,Justin,Justin Washington,,,24.0,,,,,,,,,,8784cd8e-00f3-47b9-8788-29172ee14d9d,,,,,,,False,True,True,True,29:00,29.0,F,NA,8.0,24.0,33.3,0.0,0.0,0.0,8.0,24.0,33.3,,3.0,4.0,75.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,2.0,3.0,,,19.0,2018-02-20 13:03:24+00:00
1261,3c471313-e8b7-400d-99d4-d6c3cd4598f8,2017,False,2017-11-12,2017-11-12 21:00:00+00:00,,,,,b8f1bf26-1fff-4f96-a3e4-264fe280fe48,Duvivier,Garrisson ,Garrisson Duvivier,,,4.0,,,,,,,,,,265803f5-a3fd-4c90-a05e-944fdb21faf8,,,,,,,False,True,True,True,28:00,28.0,F,NA,7.0,15.0,46.7,0.0,1.0,0.0,7.0,14.0,50.0,,8.0,10.0,80.0,3.0,9.0,12.0,1.0,2.0,3.0,2.0,0.5,3.0,0.0,,22.0,2018-02-20 13:03:22+00:00
1262,3c4e146a-44ac-44bc-a8a0-6b0bf44b9078,2017,False,2018-01-03,2018-01-03 00:00:00+00:00,,,,,9e5949d2-b5d1-4a1e-8de9-06fcb0a56a38,Deny,Chris,Chris Deny,,,44.0,,,,,,,,,,48013c08-55fd-4a47-9281-62d284277df4,,,,,,,False,True,True,True,39:00,39.0,G,NA,13.0,22.0,59.1,0.0,3.0,0.0,13.0,19.0,68.4,,4.0,4.0,100.0,1.0,3.0,4.0,3.0,5.0,4.0,0.0,0.6,3.0,0.0,,30.0,2018-02-20 13:03:23+00:00
1263,2f8d5fd8-1f99-4945-85dc-4a5429c93227,2017,False,2017-11-11,2017-11-11 01:00:00+00:00,,,,,8a04bd21-529b-40c6-ba15-b832fd06c5a8,Gramblin,Steven,Steven Gramblin,,,33.0,,,,,,,,Eagles,Avila,0f91d69b-7cbe-4e68-ba83-98d099b5e72e,AVU,Heart of America Athletic Conference,HAAC,NAIA,NAIA,NCAA MEN,False,True,True,False,1:00,1.0,G,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2018-02-20 13:03:21+00:00
1264,2e6b1819-4d80-44e1-a464-0c95699801ea,2017,False,2017-12-29,2017-12-29 01:00:00+00:00,,,,,873837b0-fa38-412b-84ad-375036bb574e,Twine,Kenric,Kenric Twine,,,0.0,,,,,,,,Eagles,Avila,0f91d69b-7cbe-4e68-ba83-98d099b5e72e,AVU,Heart of America Athletic Conference,HAAC,NAIA,NAIA,NCAA MEN,False,True,True,False,2:00,2.0,F,NA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2018-02-20 13:03:24+00:00
